phase,sponsor_type,enrollment_count,intervention_type,n_arms,has_dmc,allocation,masking,primary_purpose,n_primary_outcomes,n_secondary_outcomes,outcomes_ratio,n_locations,is_multicenter,has_us_site,n_collaborators,abandoned
PHASE4,OTHER,100.0,DRUG,2,,RANDOMIZED,DOUBLE,TREATMENT,8,0,0.0,1,0,0,0,0
NA,OTHER,204.0,DEVICE,2,,RANDOMIZED,SINGLE,TREATMENT,1,9,9.0,1,0,0,0,0
PHASE2,OTHER,39.0,DRUG,2,1.0,RANDOMIZED,DOUBLE,TREATMENT,1,0,0.0,1,0,1,2,0
PHASE4,OTHER,17.0,DRUG,2,0.0,NON_RANDOMIZED,NONE,TREATMENT,1,3,3.0,1,0,0,0,0
PHASE2/PHASE3,OTHER,161.0,DRUG,2,1.0,RANDOMIZED,QUADRUPLE,TREATMENT,2,3,1.5,1,0,1,1,0
PHASE1,OTHER,32.0,DRUG,2,1.0,RANDOMIZED,DOUBLE,TREATMENT,1,2,2.0,2,1,1,1,1
NA,OTHER,2.0,PROCEDURE,2,0.0,RANDOMIZED,NONE,DIAGNOSTIC,1,0,0.0,3,1,1,1,1
PHASE1,OTHER,50.0,DRUG,3,1.0,RANDOMIZED,DOUBLE,TREATMENT,1,0,0.0,1,0,0,0,0
NA,OTHER,458.0,BEHAVIORAL,2,1.0,RANDOMIZED,NONE,TREATMENT,1,0,0.0,4,1,1,0,0
PHASE2,INDUSTRY,16.0,DRUG,3,1.0,RANDOMIZED,QUADRUPLE,TREATMENT,2,12,6.0,7,1,1,3,0
PHASE2,OTHER,16.0,BIOLOGICAL,2,1.0,RANDOMIZED,TRIPLE,PREVENTION,2,5,2.5,1,0,1,1,0
NA,OTHER,0.0,DEVICE,2,0.0,RANDOMIZED,SINGLE,DIAGNOSTIC,1,0,0.0,0,0,0,0,1
NA,INDUSTRY,31.0,DRUG,3,0.0,RANDOMIZED,TRIPLE,PREVENTION,2,0,0.0,1,0,1,1,0
NA,OTHER,0.0,BIOLOGICAL,2,0.0,RANDOMIZED,NONE,TREATMENT,3,0,0.0,1,0,1,0,1
NA,OTHER,20.0,DEVICE,2,1.0,RANDOMIZED,SINGLE,TREATMENT,1,1,1.0,1,0,1,0,0
NA,OTHER,68.0,PROCEDURE,2,1.0,RANDOMIZED,NONE,TREATMENT,1,1,1.0,0,0,0,0,0
NA,OTHER,54.0,PROCEDURE,2,1.0,RANDOMIZED,SINGLE,DIAGNOSTIC,1,6,6.0,1,0,0,0,0
PHASE1,INDUSTRY,12.0,DRUG,3,1.0,NON_RANDOMIZED,NONE,TREATMENT,15,0,0.0,6,1,1,0,1
PHASE2,OTHER_GOV,90.0,PROCEDURE,2,1.0,RANDOMIZED,SINGLE,PREVENTION,1,0,0.0,1,0,0,0,0
NA,INDUSTRY,64.0,DIETARY_SUPPLEMENT,2,0.0,RANDOMIZED,QUADRUPLE,TREATMENT,1,5,5.0,1,0,0,0,0
NA,OTHER,0.0,DEVICE,2,0.0,RANDOMIZED,TRIPLE,TREATMENT,1,4,4.0,1,0,0,2,1
PHASE1,INDUSTRY,18.0,DRUG,2,0.0,NON_RANDOMIZED,NONE,BASIC_SCIENCE,4,1,0.25,2,1,1,0,0
PHASE3,OTHER,45.0,DRUG,2,1.0,RANDOMIZED,TRIPLE,TREATMENT,1,8,8.0,1,0,0,1,0
PHASE2,INDUSTRY,161.0,DRUG,3,0.0,RANDOMIZED,DOUBLE,TREATMENT,2,17,8.5,44,1,1,0,0
NA,OTHER,40.0,PROCEDURE,2,0.0,RANDOMIZED,NONE,TREATMENT,4,0,0.0,8,1,1,0,0
PHASE1,INDUSTRY,126.0,DRUG,5,0.0,RANDOMIZED,SINGLE,TREATMENT,2,4,2.0,3,1,1,0,0
PHASE1/PHASE2,OTHER,90.0,DEVICE,3,1.0,RANDOMIZED,QUADRUPLE,TREATMENT,1,4,4.0,1,0,1,0,0
NA,OTHER,75.0,BIOLOGICAL,3,0.0,NON_RANDOMIZED,NONE,PREVENTION,1,0,0.0,1,0,0,0,0
PHASE2,OTHER,80.0,DRUG,1,1.0,NON_RANDOMIZED,NONE,TREATMENT,1,0,0.0,4,1,1,2,0
PHASE3,OTHER,190.0,DRUG,2,,RANDOMIZED,NONE,TREATMENT,2,2,1.0,37,1,0,0,0
PHASE4,OTHER,74.0,DRUG,2,1.0,RANDOMIZED,QUADRUPLE,OTHER,1,0,0.0,2,1,0,0,0
PHASE3,OTHER,70.0,DRUG,2,0.0,RANDOMIZED,NONE,TREATMENT,4,4,1.0,9,1,0,0,0
NA,OTHER,460.0,OTHER,2,0.0,RANDOMIZED,NONE,HEALTH_SERVICES_RESEARCH,5,20,4.0,15,1,0,10,0
PHASE2,INDUSTRY,189.0,BIOLOGICAL,2,0.0,RANDOMIZED,QUADRUPLE,PREVENTION,1,23,23.0,8,1,1,0,0
NA,OTHER,137.0,BEHAVIORAL,1,0.0,RANDOMIZED,SINGLE,HEALTH_SERVICES_RESEARCH,1,0,0.0,1,0,1,2,0
PHASE1,OTHER,9.0,DRUG,3,1.0,NON_RANDOMIZED,NONE,TREATMENT,1,1,1.0,1,0,1,1,0
NA,OTHER,25.0,OTHER,2,,RANDOMIZED,QUADRUPLE,BASIC_SCIENCE,1,6,6.0,1,0,0,0,0
PHASE4,OTHER,116.0,GENETIC,3,1.0,RANDOMIZED,SINGLE,HEALTH_SERVICES_RESEARCH,1,5,5.0,2,1,0,2,1
NA,OTHER,320.0,BEHAVIORAL,2,1.0,RANDOMIZED,SINGLE,PREVENTION,1,1,1.0,1,0,1,2,0
NA,OTHER,16.0,OTHER,2,1.0,RANDOMIZED,NONE,BASIC_SCIENCE,1,1,1.0,1,0,0,0,0
NA,OTHER,28.0,OTHER,2,0.0,RANDOMIZED,TRIPLE,OTHER,2,8,4.0,1,0,1,1,0
NA,OTHER,,OTHER,1,1.0,RANDOMIZED,SINGLE,UNKNOWN,1,0,0.0,1,0,0,0,0
PHASE4,INDUSTRY,,DEVICE,0,,RANDOMIZED,NONE,TREATMENT,1,7,7.0,1,0,0,0,0
NA,OTHER,100.0,OTHER,2,,RANDOMIZED,NONE,TREATMENT,2,3,1.5,1,0,0,0,0
NA,OTHER,20.0,OTHER,2,0.0,RANDOMIZED,SINGLE,TREATMENT,1,13,13.0,1,0,0,1,1
NA,OTHER,80.0,DIETARY_SUPPLEMENT,2,,RANDOMIZED,DOUBLE,TREATMENT,4,0,0.0,1,0,0,0,0
PHASE3,INDUSTRY,640.0,DRUG,0,,RANDOMIZED,DOUBLE,TREATMENT,1,1,1.0,0,0,0,0,0
PHASE1,INDUSTRY,10.0,BIOLOGICAL,5,1.0,NON_RANDOMIZED,NONE,TREATMENT,1,0,0.0,6,1,1,0,1
NA,OTHER,940.0,BEHAVIORAL,5,1.0,NON_RANDOMIZED,NONE,OTHER,4,2,0.5,1,0,1,3,0
NA,OTHER,0.0,DIETARY_SUPPLEMENT,2,0.0,RANDOMIZED,QUADRUPLE,TREATMENT,8,5,0.625,0,0,0,0,1
NA,OTHER,70.0,DIETARY_SUPPLEMENT,2,0.0,RANDOMIZED,TRIPLE,OTHER,2,20,10.0,1,0,0,0,0
PHASE1,INDUSTRY,0.0,DRUG,5,0.0,NON_RANDOMIZED,NONE,TREATMENT,1,1,1.0,1,0,1,0,1
NA,OTHER,24.0,OTHER,2,0.0,RANDOMIZED,NONE,PREVENTION,10,3,0.3,1,0,1,1,0
PHASE3,INDUSTRY,,DRUG,0,,RANDOMIZED,DOUBLE,TREATMENT,1,1,1.0,23,1,1,0,0
NA,INDUSTRY,,DRUG,0,,RANDOMIZED,NONE,TREATMENT,1,1,1.0,16,1,1,0,0
PHASE1,INDUSTRY,18.0,DRUG,2,0.0,NON_RANDOMIZED,NONE,TREATMENT,9,33,3.6666666666666665,10,1,0,0,1
NA,FED,20.0,OTHER,2,0.0,RANDOMIZED,NONE,OTHER,2,0,0.0,1,0,1,0,0
NA,OTHER,66.0,OTHER,2,,RANDOMIZED,DOUBLE,TREATMENT,4,2,0.5,1,0,0,0,0
PHASE2,OTHER,40.0,DRUG,2,1.0,RANDOMIZED,TRIPLE,TREATMENT,1,2,2.0,1,0,1,0,0
NA,OTHER,11340.0,OTHER,3,1.0,RANDOMIZED,NONE,PREVENTION,4,0,0.0,0,0,0,4,0
NA,OTHER,29.0,OTHER,2,0.0,RANDOMIZED,NONE,PREVENTION,1,3,3.0,1,0,0,2,0
NA,OTHER,90.0,OTHER,3,0.0,RANDOMIZED,DOUBLE,TREATMENT,1,1,1.0,1,0,0,1,1
NA,OTHER,40.0,PROCEDURE,2,,NON_RANDOMIZED,NONE,TREATMENT,1,0,0.0,0,0,0,1,0
PHASE1/PHASE2,INDUSTRY,21.0,DRUG,4,1.0,NON_RANDOMIZED,SINGLE,TREATMENT,1,1,1.0,4,1,1,0,0
PHASE1,INDUSTRY,25.0,DRUG,2,1.0,RANDOMIZED,DOUBLE,BASIC_SCIENCE,1,18,18.0,1,0,0,0,0
PHASE4,OTHER,74.0,DRUG,2,,RANDOMIZED,DOUBLE,SUPPORTIVE_CARE,1,1,1.0,1,0,0,0,0
PHASE4,INDUSTRY,209.0,DRUG,2,0.0,RANDOMIZED,NONE,TREATMENT,2,9,4.5,1,0,0,1,0
PHASE3,OTHER,129.0,DRUG,2,1.0,RANDOMIZED,QUADRUPLE,TREATMENT,1,20,20.0,9,1,0,10,0
PHASE1,OTHER,17.0,DRUG,9,0.0,NON_RANDOMIZED,NONE,TREATMENT,1,2,2.0,5,1,1,0,0
PHASE2,INDUSTRY,32.0,DRUG,2,0.0,RANDOMIZED,DOUBLE,TREATMENT,1,0,0.0,11,1,0,0,0
PHASE2,INDUSTRY,176.0,BIOLOGICAL,5,0.0,RANDOMIZED,TRIPLE,TREATMENT,1,1,1.0,20,1,1,0,0
NA,OTHER,903.0,OTHER,2,0.0,NON_RANDOMIZED,NONE,SUPPORTIVE_CARE,4,0,0.0,3,1,1,1,0
NA,OTHER,320.0,DRUG,1,1.0,RANDOMIZED,QUADRUPLE,PREVENTION,1,4,4.0,1,0,0,0,0
PHASE2,INDUSTRY,36.0,DRUG,4,1.0,NON_RANDOMIZED,NONE,TREATMENT,4,3,0.75,22,1,1,0,1
NA,OTHER,76.0,DIETARY_SUPPLEMENT,2,,RANDOMIZED,NONE,PREVENTION,1,3,3.0,1,0,0,0,0
NA,FED,55.0,OTHER,3,1.0,RANDOMIZED,DOUBLE,TREATMENT,1,1,1.0,2,1,1,0,0
PHASE3,OTHER,70.0,DRUG,3,0.0,RANDOMIZED,DOUBLE,TREATMENT,3,6,2.0,1,0,1,0,0
NA,OTHER,138.0,PROCEDURE,2,0.0,RANDOMIZED,NONE,TREATMENT,1,4,4.0,1,0,0,0,0
NA,OTHER,82.0,BEHAVIORAL,2,1.0,RANDOMIZED,NONE,TREATMENT,1,8,8.0,1,0,0,0,0
PHASE1,INDUSTRY,175.0,DRUG,2,0.0,RANDOMIZED,SINGLE,TREATMENT,3,9,3.0,2,1,0,1,0
PHASE1,OTHER,0.0,BIOLOGICAL,0,,NON_RANDOMIZED,NONE,TREATMENT,1,2,2.0,1,0,1,0,1
NA,OTHER,56.0,BEHAVIORAL,3,0.0,RANDOMIZED,DOUBLE,SUPPORTIVE_CARE,2,5,2.5,1,0,0,1,0
NA,OTHER,140.0,BEHAVIORAL,2,0.0,RANDOMIZED,NONE,SUPPORTIVE_CARE,1,0,0.0,1,0,0,0,0
NA,OTHER,60.0,DEVICE,2,0.0,RANDOMIZED,TRIPLE,TREATMENT,1,0,0.0,1,0,0,0,0
NA,OTHER,43.0,PROCEDURE,2,0.0,RANDOMIZED,SINGLE,TREATMENT,1,5,5.0,1,0,0,0,0
PHASE3,INDUSTRY,379.0,DRUG,2,0.0,RANDOMIZED,QUADRUPLE,TREATMENT,1,0,0.0,7,1,1,2,0
PHASE1,INDUSTRY,26.0,DRUG,6,0.0,RANDOMIZED,NONE,UNKNOWN,1,4,4.0,1,0,0,0,0
PHASE3,OTHER,80.0,PROCEDURE,2,1.0,RANDOMIZED,SINGLE,DIAGNOSTIC,1,4,4.0,1,0,0,0,0
PHASE2,INDUSTRY,120.0,DRUG,4,1.0,RANDOMIZED,TRIPLE,TREATMENT,2,4,2.0,2,1,1,0,0
NA,OTHER,235.0,BEHAVIORAL,2,0.0,RANDOMIZED,SINGLE,PREVENTION,1,7,7.0,1,0,0,4,0
NA,OTHER,115.0,DRUG,2,1.0,RANDOMIZED,NONE,TREATMENT,4,3,0.75,1,0,0,0,0
PHASE3,INDUSTRY,19.0,DRUG,0,,RANDOMIZED,DOUBLE,TREATMENT,1,4,4.0,1,0,0,0,0
NA,OTHER,3816.0,BEHAVIORAL,3,0.0,RANDOMIZED,NONE,HEALTH_SERVICES_RESEARCH,1,7,7.0,1,0,1,3,0
NA,OTHER,15.0,DIETARY_SUPPLEMENT,4,1.0,RANDOMIZED,DOUBLE,BASIC_SCIENCE,2,6,3.0,1,0,0,0,0
NA,OTHER,,PROCEDURE,0,0.0,NON_RANDOMIZED,NONE,DIAGNOSTIC,2,1,0.5,1,0,1,0,0
NA,FED,146.0,BEHAVIORAL,2,0.0,RANDOMIZED,SINGLE,TREATMENT,2,5,2.5,1,0,1,0,0
NA,OTHER,60.0,BEHAVIORAL,2,0.0,RANDOMIZED,DOUBLE,SCREENING,1,2,2.0,1,0,0,3,1
NA,OTHER,64.0,OTHER,2,0.0,RANDOMIZED,NONE,PREVENTION,4,33,8.25,1,0,0,0,0
PHASE3,INDUSTRY,1847.0,DRUG,2,,RANDOMIZED,DOUBLE,TREATMENT,2,3,1.5,22,1,1,0,1
NA,OTHER,40.0,BEHAVIORAL,2,0.0,RANDOMIZED,SINGLE,TREATMENT,1,3,3.0,2,1,1,1,0
PHASE4,OTHER,126.0,DRUG,3,0.0,RANDOMIZED,SINGLE,TREATMENT,1,0,0.0,0,0,0,1,0
NA,OTHER,56.0,DEVICE,2,0.0,RANDOMIZED,TRIPLE,OTHER,1,0,0.0,1,0,0,0,0
PHASE2,OTHER,50.0,DRUG,2,1.0,RANDOMIZED,DOUBLE,TREATMENT,1,23,23.0,3,1,0,0,0
PHASE1,INDUSTRY,32.0,DRUG,4,0.0,RANDOMIZED,TRIPLE,TREATMENT,1,0,0.0,1,0,0,0,0
NA,OTHER,60.0,DIAGNOSTIC_TEST,2,0.0,RANDOMIZED,SINGLE,DIAGNOSTIC,1,0,0.0,1,0,0,1,0
NA,OTHER,,BEHAVIORAL,0,,RANDOMIZED,NONE,ECT,2,3,1.5,1,0,0,0,0
NA,OTHER,69.0,DEVICE,3,0.0,RANDOMIZED,TRIPLE,SUPPORTIVE_CARE,4,3,0.75,1,0,0,0,0
PHASE1,INDUSTRY,14.0,BIOLOGICAL,6,0.0,NON_RANDOMIZED,NONE,TREATMENT,3,0,0.0,0,0,0,0,1
NA,OTHER,19.0,BEHAVIORAL,5,0.0,RANDOMIZED,SINGLE,OTHER,1,2,2.0,1,0,0,1,0
PHASE2,INDUSTRY,3.0,DRUG,1,,NON_RANDOMIZED,NONE,TREATMENT,1,4,4.0,16,1,0,0,1
PHASE2,INDUSTRY,107.0,DRUG,2,0.0,RANDOMIZED,SINGLE,TREATMENT,2,20,10.0,72,1,1,0,0
PHASE1,OTHER,0.0,BIOLOGICAL,2,1.0,RANDOMIZED,DOUBLE,TREATMENT,1,12,12.0,0,0,0,0,1
NA,OTHER,144.0,BEHAVIORAL,2,1.0,RANDOMIZED,NONE,TREATMENT,1,3,3.0,1,0,0,1,0
PHASE4,OTHER,30.0,DRUG,2,1.0,NON_RANDOMIZED,SINGLE,TREATMENT,2,9,4.5,1,0,0,0,0
PHASE2,INDUSTRY,338.0,DRUG,0,0.0,RANDOMIZED,DOUBLE,TREATMENT,1,1,1.0,45,1,1,0,0
PHASE3,INDUSTRY,262.0,DRUG,2,0.0,RANDOMIZED,TRIPLE,TREATMENT,1,1,1.0,2,1,1,0,0
PHASE1,INDUSTRY,16.0,DRUG,2,0.0,NON_RANDOMIZED,NONE,OTHER,16,5,0.3125,1,0,0,0,0
NA,OTHER,66.0,BEHAVIORAL,2,0.0,RANDOMIZED,DOUBLE,PREVENTION,1,7,7.0,1,0,1,0,0
PHASE4,OTHER,67.0,DIETARY_SUPPLEMENT,2,1.0,RANDOMIZED,DOUBLE,PREVENTION,1,3,3.0,2,1,0,0,0
NA,INDUSTRY,13.0,DIETARY_SUPPLEMENT,4,0.0,RANDOMIZED,SINGLE,UNKNOWN,1,1,1.0,1,0,0,0,0
NA,OTHER,54.0,OTHER,4,1.0,RANDOMIZED,SINGLE,TREATMENT,3,3,1.0,1,0,0,0,0
NA,OTHER,26.0,OTHER,2,0.0,NON_RANDOMIZED,NONE,BASIC_SCIENCE,1,4,4.0,1,0,0,0,0
NA,INDUSTRY,50.0,OTHER,4,0.0,RANDOMIZED,QUADRUPLE,BASIC_SCIENCE,2,7,3.5,1,0,0,0,0
PHASE1,INDUSTRY,30.0,DRUG,2,0.0,RANDOMIZED,DOUBLE,TREATMENT,1,5,5.0,1,0,0,0,0
NA,OTHER,32.0,BEHAVIORAL,2,0.0,RANDOMIZED,NONE,TREATMENT,2,6,3.0,1,0,1,0,1
PHASE3,OTHER,13.0,DRUG,2,1.0,RANDOMIZED,QUADRUPLE,TREATMENT,1,5,5.0,1,0,0,1,0
NA,INDUSTRY,230.0,PROCEDURE,2,0.0,RANDOMIZED,SINGLE,TREATMENT,2,2,1.0,1,0,1,0,0
NA,OTHER,59.0,OTHER,2,0.0,RANDOMIZED,SINGLE,TREATMENT,1,1,1.0,1,0,1,0,0
NA,OTHER,48.0,BEHAVIORAL,2,0.0,RANDOMIZED,NONE,SUPPORTIVE_CARE,0,0,0.0,0,0,0,0,0
NA,INDUSTRY,105.0,DEVICE,2,0.0,RANDOMIZED,NONE,TREATMENT,1,0,0.0,1,0,1,0,0
PHASE1,INDUSTRY,24.0,DRUG,4,,RANDOMIZED,DOUBLE,TREATMENT,1,0,0.0,1,0,0,0,0
NA,OTHER,206.0,OTHER,2,0.0,NON_RANDOMIZED,NONE,SUPPORTIVE_CARE,1,3,3.0,1,0,0,2,0
PHASE3,OTHER,400.0,DRUG,2,0.0,RANDOMIZED,SINGLE,PREVENTION,3,4,1.3333333333333333,2,1,1,0,0
NA,INDUSTRY,41.0,OTHER,2,0.0,RANDOMIZED,NONE,TREATMENT,2,6,3.0,1,0,1,2,1
NA,OTHER,40.0,DIETARY_SUPPLEMENT,2,0.0,RANDOMIZED,QUADRUPLE,TREATMENT,1,0,0.0,0,0,0,0,0
NA,OTHER,58.0,DEVICE,2,,RANDOMIZED,SINGLE,HEALTH_SERVICES_RESEARCH,1,0,0.0,1,0,0,0,0
PHASE4,OTHER,0.0,DRUG,2,0.0,RANDOMIZED,QUADRUPLE,TREATMENT,1,2,2.0,2,1,1,0,1
PHASE1,INDUSTRY,192.0,BIOLOGICAL,9,1.0,RANDOMIZED,TRIPLE,PREVENTION,4,2,0.5,1,0,1,3,0
PHASE1,INDUSTRY,63.0,DRUG,4,0.0,RANDOMIZED,DOUBLE,TREATMENT,2,10,5.0,11,1,1,0,0
PHASE1,INDUSTRY,133.0,DRUG,2,0.0,NON_RANDOMIZED,NONE,TREATMENT,3,2,0.6666666666666666,18,1,1,0,0
NA,OTHER_GOV,60.0,OTHER,2,0.0,RANDOMIZED,SINGLE,TREATMENT,1,2,2.0,1,0,0,0,0
NA,OTHER,0.0,DRUG,4,0.0,RANDOMIZED,QUADRUPLE,SUPPORTIVE_CARE,2,7,3.5,1,0,1,1,1
NA,OTHER,90.0,OTHER,3,0.0,RANDOMIZED,SINGLE,TREATMENT,1,8,8.0,1,0,1,0,0
NA,OTHER,110.0,BEHAVIORAL,2,0.0,RANDOMIZED,SINGLE,OTHER,1,1,1.0,1,0,0,0,0
PHASE2,OTHER,0.0,DRUG,2,0.0,RANDOMIZED,DOUBLE,TREATMENT,1,3,3.0,0,0,0,0,1
PHASE2,NIH,59.0,DRUG,2,1.0,RANDOMIZED,DOUBLE,TREATMENT,1,5,5.0,0,0,0,0,0
PHASE2,INDUSTRY,64.0,BIOLOGICAL,3,1.0,RANDOMIZED,QUADRUPLE,TREATMENT,1,8,8.0,3,1,0,0,0
PHASE4,OTHER,17.0,DRUG,2,,NON_RANDOMIZED,SINGLE,TREATMENT,3,3,1.0,1,0,1,1,0
NA,OTHER,24.0,OTHER,2,0.0,RANDOMIZED,SINGLE,TREATMENT,1,4,4.0,1,0,0,0,0
PHASE1,INDUSTRY,24.0,BIOLOGICAL,3,0.0,RANDOMIZED,QUADRUPLE,BASIC_SCIENCE,6,10,1.6666666666666667,1,0,0,0,0
PHASE2,INDUSTRY,190.0,DRUG,2,0.0,RANDOMIZED,QUADRUPLE,TREATMENT,1,12,12.0,21,1,1,0,0
PHASE4,OTHER,39.0,OTHER,2,0.0,RANDOMIZED,QUADRUPLE,PREVENTION,1,1,1.0,1,0,0,0,0
NA,OTHER,34.0,OTHER,2,0.0,RANDOMIZED,DOUBLE,SUPPORTIVE_CARE,13,7,0.5384615384615384,1,0,0,0,0
NA,OTHER,50.0,PROCEDURE,2,0.0,RANDOMIZED,NONE,TREATMENT,1,0,0.0,1,0,0,1,0
NA,OTHER,60.0,BEHAVIORAL,2,1.0,NON_RANDOMIZED,NONE,PREVENTION,1,11,11.0,1,0,0,4,0
PHASE1/PHASE2,INDUSTRY,,DRUG,0,,NON_RANDOMIZED,NONE,TREATMENT,0,0,0.0,7,1,1,0,1
NA,OTHER,90.0,PROCEDURE,2,0.0,RANDOMIZED,DOUBLE,TREATMENT,1,4,4.0,1,0,0,0,0
NA,INDUSTRY,463.0,DEVICE,2,0.0,RANDOMIZED,SINGLE,OTHER,1,0,0.0,9,1,0,0,0
PHASE3,INDUSTRY,683.0,DRUG,2,,RANDOMIZED,NONE,TREATMENT,1,2,2.0,14,1,0,0,0
NA,OTHER,150.0,DRUG,3,1.0,RANDOMIZED,DOUBLE,SUPPORTIVE_CARE,5,6,1.2,1,0,0,0,0
NA,OTHER,40.0,OTHER,2,0.0,RANDOMIZED,NONE,PREVENTION,1,5,5.0,1,0,1,1,0
PHASE3,INDUSTRY,,DRUG,0,,NON_RANDOMIZED,NONE,TREATMENT,1,3,3.0,0,0,0,0,0
PHASE4,OTHER,50.0,DRUG,5,1.0,RANDOMIZED,SINGLE,TREATMENT,1,2,2.0,1,0,0,1,0
PHASE2,OTHER,175.0,BIOLOGICAL,2,1.0,RANDOMIZED,NONE,TREATMENT,1,1,1.0,54,1,0,0,0
PHASE2,NIH,454.0,BIOLOGICAL,4,,RANDOMIZED,NONE,TREATMENT,2,9,4.5,448,1,1,0,0
NA,OTHER,87.0,OTHER,2,0.0,RANDOMIZED,NONE,UNKNOWN,1,3,3.0,1,0,1,1,0
PHASE4,OTHER,502.0,DEVICE,2,1.0,RANDOMIZED,SINGLE,TREATMENT,1,31,31.0,12,1,0,2,0
PHASE1,OTHER,10.0,DRUG,2,1.0,RANDOMIZED,NONE,OTHER,1,0,0.0,1,0,1,1,0
PHASE3,OTHER,1691.0,DRUG,3,0.0,RANDOMIZED,NONE,TREATMENT,1,4,4.0,466,1,1,2,0
NA,OTHER,42.0,OTHER,2,,RANDOMIZED,TRIPLE,TREATMENT,1,9,9.0,1,0,0,0,0
PHASE2,OTHER,120.0,DRUG,2,1.0,RANDOMIZED,SINGLE,TREATMENT,1,1,1.0,1,0,0,0,0
PHASE1,INDUSTRY,36.0,DRUG,3,,NON_RANDOMIZED,NONE,TREATMENT,3,0,0.0,1,0,0,0,0
PHASE3,INDUSTRY,154.0,DRUG,3,1.0,RANDOMIZED,DOUBLE,TREATMENT,1,15,15.0,61,1,1,0,0
NA,OTHER,0.0,OTHER,2,0.0,RANDOMIZED,SINGLE,BASIC_SCIENCE,1,1,1.0,1,0,0,0,1
PHASE2,INDUSTRY,210.0,BIOLOGICAL,4,0.0,RANDOMIZED,QUADRUPLE,PREVENTION,6,5,0.8333333333333334,0,0,0,0,0
NA,OTHER,38.0,OTHER,2,0.0,NON_RANDOMIZED,SINGLE,DIAGNOSTIC,1,1,1.0,1,0,0,0,0
PHASE1,INDUSTRY,40.0,DRUG,2,0.0,RANDOMIZED,DOUBLE,TREATMENT,2,5,2.5,1,0,0,0,0
NA,OTHER,120.0,PROCEDURE,3,0.0,RANDOMIZED,QUADRUPLE,PREVENTION,5,5,1.0,1,0,0,0,0
PHASE4,OTHER,14.0,DRUG,2,0.0,RANDOMIZED,NONE,TREATMENT,1,1,1.0,1,0,0,0,0
NA,OTHER,165.0,OTHER,4,,RANDOMIZED,SINGLE,SUPPORTIVE_CARE,1,5,5.0,1,0,0,1,0
EARLY_PHASE1,NIH,19.0,BIOLOGICAL,3,1.0,NON_RANDOMIZED,NONE,TREATMENT,4,6,1.5,1,0,1,1,1
NA,OTHER,210.0,DIAGNOSTIC_TEST,2,0.0,NON_RANDOMIZED,NONE,DIAGNOSTIC,1,1,1.0,1,0,0,0,0
PHASE1,OTHER,20.0,BIOLOGICAL,2,1.0,RANDOMIZED,NONE,TREATMENT,1,1,1.0,1,0,0,0,0
PHASE2,OTHER,0.0,DRUG,3,,RANDOMIZED,NONE,TREATMENT,1,2,2.0,0,0,0,0,1
NA,OTHER,150.0,BEHAVIORAL,2,0.0,NON_RANDOMIZED,NONE,TREATMENT,1,10,10.0,1,0,0,1,0
PHASE4,INDUSTRY,76.0,DEVICE,1,0.0,RANDOMIZED,NONE,TREATMENT,1,1,1.0,1,0,1,0,0
NA,OTHER,100.0,OTHER,2,0.0,RANDOMIZED,SINGLE,PREVENTION,3,1,0.3333333333333333,1,0,1,3,0
PHASE2,OTHER,142.0,DRUG,3,1.0,RANDOMIZED,NONE,TREATMENT,1,1,1.0,18,1,0,1,0
NA,OTHER,43.0,PROCEDURE,2,0.0,RANDOMIZED,NONE,TREATMENT,1,3,3.0,1,0,0,0,0
PHASE4,OTHER,33.0,DRUG,2,0.0,RANDOMIZED,SINGLE,TREATMENT,5,6,1.2,1,0,0,1,0
NA,OTHER,80.0,OTHER,2,0.0,RANDOMIZED,TRIPLE,PREVENTION,5,0,0.0,1,0,0,0,0
PHASE1/PHASE2,OTHER,78.0,DRUG,4,1.0,RANDOMIZED,TRIPLE,TREATMENT,1,1,1.0,1,0,0,0,1
PHASE1,INDUSTRY,19.0,DRUG,2,0.0,NON_RANDOMIZED,NONE,TREATMENT,3,3,1.0,8,1,1,0,1
PHASE4,INDUSTRY,365.0,DRUG,3,0.0,RANDOMIZED,NONE,TREATMENT,1,7,7.0,15,1,0,0,0
NA,OTHER,60.0,OTHER,3,0.0,RANDOMIZED,NONE,TREATMENT,1,22,22.0,1,0,0,4,0
PHASE2,INDUSTRY,180.0,BIOLOGICAL,0,,RANDOMIZED,DOUBLE,PREVENTION,1,1,1.0,0,0,0,0,0
NA,OTHER,66.0,PROCEDURE,2,0.0,RANDOMIZED,SINGLE,TREATMENT,2,1,0.5,1,0,0,0,0
PHASE3,INDUSTRY,165.0,DRUG,3,0.0,RANDOMIZED,SINGLE,DIAGNOSTIC,1,15,15.0,20,1,0,0,0
PHASE2/PHASE3,OTHER,36.0,DRUG,2,1.0,RANDOMIZED,QUADRUPLE,PREVENTION,1,1,1.0,1,0,0,0,0
PHASE3,INDUSTRY,,DRUG,0,,RANDOMIZED,DOUBLE,TREATMENT,1,4,4.0,0,0,0,0,1
PHASE1/PHASE2,OTHER,108.0,DRUG,2,0.0,RANDOMIZED,SINGLE,PREVENTION,1,7,7.0,4,1,1,0,0
NA,OTHER,32.0,BEHAVIORAL,2,0.0,RANDOMIZED,SINGLE,TREATMENT,1,2,2.0,0,0,0,3,0
